Standard Name|Country|Message Format|Message Format Description|Standard Field Name|Standard Field Description|Standard Field Data Type|Standard Field Allowed Values|Standard Field Path|Bronze Table|Bronze Column|Silver Table|Silver Column|Silver Data Type|Gold Table|Gold Column|Gold Data Type|Gold Purpose Code
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_account_number|Receiver Account Number field|string||receiver.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_account_number|character varying(35)|gold.cdm_payment_extension_fedwire|receiver_account_number||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_address_line1|Receiver Address Line1 field|string||receiver.address.line1|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_address_line1|character varying(35)|gold.cdm_payment_extension_fedwire|receiver_address_line1||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_address_line2|Receiver Address Line2 field|string||receiver.address.line2|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_address_line2|character varying(35)|gold.cdm_payment_extension_fedwire|receiver_address_line2||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_bic|Receiver Bic field|string(11)||receiver.bic|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_bic|character varying(11)|gold.cdm_payment_extension_fedwire|receiver_bic||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_city|Receiver City field|string||receiver.address.city|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_city|character varying(35)|gold.cdm_payment_extension_fedwire|receiver_city||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_country|Receiver Country field|string(2)||receiver.address.country|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_country|character varying(2)|gold.cdm_payment_extension_fedwire|receiver_country||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_lei|Receiver Lei field|string||receiver.lei|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_lei|character varying(20)|gold.cdm_payment_extension_fedwire|receiver_lei||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_name|Receiver Name field|string(140)||receiver.name|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_short_name|Receiver Short Name field|string(18)||receiver.shortName|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_short_name|character varying(18)|gold.cdm_payment_extension_fedwire|receiver_short_name||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_state|Receiver State field|string(2)||receiver.address.state|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_state|character varying(2)|gold.cdm_payment_extension_fedwire|receiver_state||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|receiver_zip_code|Receiver Zip Code field|string||receiver.address.zipCode|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|receiver_zip_code|character varying(10)|gold.cdm_payment_extension_fedwire|receiver_zip_code||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_aba|Sender Aba field (Required)|string(9)||sender.routingNumber|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_aba|character varying(9)|gold.cdm_financial_institution|routing_number||CDM_CORE
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_account_number|Sender Account Number field|string||sender.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_account_number|character varying(35)|gold.cdm_payment_extension_fedwire|sender_account_number||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_address_line1|Sender Address Line1 field|string||sender.address.line1|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_address_line1|character varying(35)|gold.cdm_payment_extension_fedwire|sender_address_line1||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_address_line2|Sender Address Line2 field|string||sender.address.line2|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_address_line2|character varying(35)|gold.cdm_payment_extension_fedwire|sender_address_line2||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_bic|Sender Bic field|string(11)||sender.bic|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_bic|character varying(11)|gold.cdm_payment_extension_fedwire|sender_bic||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_city|Sender City field|string||sender.address.city|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_city|character varying(35)|gold.cdm_payment_extension_fedwire|sender_city||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_country|Sender Country field|string(2)||sender.address.country|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_country|character varying(2)|gold.cdm_payment_extension_fedwire|sender_country||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_lei|Sender Lei field|string||sender.lei|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_lei|character varying(20)|gold.cdm_payment_extension_fedwire|sender_lei||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_name|Sender Name field|string(140)||sender.name|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_reference|Sender Reference field|string(16)||senderReference|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_reference|character varying(16)|gold.cdm_payment_extension_fedwire|sender_reference||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_short_name|Sender Short Name field|string(18)||sender.shortName|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_short_name|character varying(18)|gold.cdm_payment_extension_fedwire|sender_short_name||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_state|Sender State field|string(2)||sender.address.state|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_state|character varying(2)|gold.cdm_payment_extension_fedwire|sender_state||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|sender_zip_code|Sender Zip Code field|string||sender.address.zipCode|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|sender_zip_code|character varying(10)|gold.cdm_payment_extension_fedwire|sender_zip_code||FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|source_raw_id|Reference to source Bronze record (System)|character varying(36)||source_raw_id|(system)|(system)|silver.stg_fedwire|source_raw_id|character varying(36)||||SYSTEM_METADATA
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|stg_id|Stg Id field (Required)|VARCHAR(36)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|stg_id|character varying(36)||||
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|subtype_code|Subtype Code field|string(2)||subtypeCode|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|subtype_code|character varying(2)|gold.cdm_payment_extension_fedwire|subtype_code|character varying(2)|FORMAT_EXTENSION
FEDWIRE|United States|US_Regional|Federal Reserve Wire Transfer|type_code|Type Code field (Required)|string(2)||typeCode|bronze.raw_payment_messages|raw_content|silver.stg_fedwire|type_code|character varying(2)|gold.cdm_payment_extension_fedwire|type_code|character varying(2)|FORMAT_EXTENSION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_fps|_batch_id|character varying(50)||||
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|_ingested_at|Ingestion timestamp (System)|timestamp without time zone||_ingested_at|(system)|(system)|silver.stg_fps|_ingested_at|timestamp without time zone||||SYSTEM_METADATA
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_fps|_processed_at|timestamp without time zone||||SYSTEM_METADATA
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|_raw_id|Bronze record reference (System)|character varying(50)||_raw_id|(system)|(system)|silver.stg_fps|_raw_id|character varying(50)||||SYSTEM_METADATA
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|_source_file|Source filename (System)|character varying(255)||_source_file|(system)|(system)|silver.stg_fps|_source_file|character varying(255)||||SYSTEM_METADATA
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|amount|Amount field|DECIMAL||amount|bronze.raw_payment_messages|raw_content|silver.stg_fps|amount|numeric|gold.cdm_payment_instruction|amount||PAYMENT_AMOUNT
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|creation_date_time|Creation Date Time field|TIMESTAMP||creationDateTime|bronze.raw_payment_messages|raw_content|silver.stg_fps|creation_date_time|timestamp without time zone|gold.cdm_payment_instruction|creation_datetime|timestamp without time zone|CREATION_TIMESTAMP
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|creditor_account_account_number|Creditor Account Account Number field|string||creditorAccount.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_fps|creditor_account_account_number|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|creditor_account_sort_code|Creditor Account Sort Code field|string||creditorAccount.sortCode|bronze.raw_payment_messages|raw_content|silver.stg_fps|creditor_account_sort_code|character varying(10)|gold.cdm_financial_institution|sort_code||CDM_CORE
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|creditor_name|Creditor Name field|string||creditor.name|bronze.raw_payment_messages|raw_content|silver.stg_fps|creditor_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|currency|Currency field|VARCHAR(3)||currency|bronze.raw_payment_messages|raw_content|silver.stg_fps|currency|character varying(3)|gold.cdm_payment_instruction|currency||PAYMENT_CURRENCY
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|debtor_account_account_number|Debtor Account Account Number field|string||debtorAccount.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_fps|debtor_account_account_number|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|debtor_account_sort_code|Debtor Account Sort Code field|string||debtorAccount.sortCode|bronze.raw_payment_messages|raw_content|silver.stg_fps|debtor_account_sort_code|character varying(10)|gold.cdm_financial_institution|sort_code||CDM_CORE
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|debtor_name|Debtor Name field|string||debtor.name|bronze.raw_payment_messages|raw_content|silver.stg_fps|debtor_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|end_to_end_id|End To End Id field|VARCHAR(35)||endToEndId|bronze.raw_payment_messages|raw_content|silver.stg_fps|end_to_end_id|character varying(35)|gold.cdm_payment_instruction|end_to_end_id|character varying(35)|END_TO_END_TRACKING
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|instruction_id|Instruction Id field|string||instructionId|bronze.raw_payment_messages|raw_content|silver.stg_fps|instruction_id|character varying(50)|gold.cdm_payment_instruction|instruction_id|character varying(36)|INSTRUCTION_IDENTIFIER
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|message_id|Message Id field|string||messageId|bronze.raw_payment_messages|raw_content|silver.stg_fps|message_id|character varying(50)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_fps|message_type|character varying(255)|gold.cdm_payment_extension_fps|message_type|character varying(255)|FORMAT_EXTENSION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payee_account|Payee Account field|INTEGER||payeeAccount|bronze.raw_payment_messages|raw_content|silver.stg_fps|payee_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payee_address|Payee Address field|VARCHAR(500)||payeeAddress|bronze.raw_payment_messages|raw_content|silver.stg_fps|payee_address|character varying(500)|gold.cdm_payment_extension_fps|payee_address||FORMAT_EXTENSION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payee_name|Payee Name field|VARCHAR(140)||payeeName|bronze.raw_payment_messages|raw_content|silver.stg_fps|payee_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payee_sort_code|Payee Sort Code field|VARCHAR(35)||payeeSortCode|bronze.raw_payment_messages|raw_content|silver.stg_fps|payee_sort_code|character varying(35)|gold.cdm_financial_institution|sort_code||CDM_CORE
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payer_account|Payer Account field|INTEGER||payerAccount|bronze.raw_payment_messages|raw_content|silver.stg_fps|payer_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payer_address|Payer Address field|VARCHAR(500)||payerAddress|bronze.raw_payment_messages|raw_content|silver.stg_fps|payer_address|character varying(500)|gold.cdm_payment_extension_fps|payer_address||FORMAT_EXTENSION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payer_name|Payer Name field|VARCHAR(140)||payerName|bronze.raw_payment_messages|raw_content|silver.stg_fps|payer_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payer_sort_code|Payer Sort Code field|VARCHAR(35)||payerSortCode|bronze.raw_payment_messages|raw_content|silver.stg_fps|payer_sort_code|character varying(35)|gold.cdm_financial_institution|sort_code||CDM_CORE
FPS|United Kingdom|UK_Regional|UK Faster Payments Service|payment_id|Payment Id field|VARCHAR(35)||paymentId|bronze.raw_payment_messages|raw_content|silver.stg_fps|payment_id|character varying(35)|gold.cdm_payment_extension_fps|payment_id|character varying(35)|FORMAT_EXTENSION
